10.868291666666666,64.75983333333333
16.34595833333333,60.42191666666666
24.731749999999995,58.156277777777774
40.298625,56.7305
43.048583333333326,56.93530555555555
103.55433333333332,-23.928333333333335
109.62137499999999,-13.217083333333333
116.24258333333331,-31.908194444444444
116.46,-34.33013888888889
119.94266666666665,-28.734166666666667
122.38316666666667,-47.33661111111111
131.19704166666662,-45.982055555555554
133.7465,-47.59238888888889
138.29899999999998,-50.107083333333335
148.720375,-57.72727777777778
152.63291666666663,-60.64511111111111
154.25941666666665,-57.913
156.6308333333333,-58.64058333333333
160.32291666666666,-59.67688888888889
160.40962499999998,-58.77186111111111
160.96766666666664,-60.117777777777775
161.04320833333333,-59.719750000000005
163.4367083333333,-59.51294444444444
163.4982083333333,-60.44563888888889
164.04820833333332,-60.45355555555556
166.57166666666663,-65.50980555555556
167.5169583333333,-60.97913888888889
168.78112499999997,-61.2606
168.78158333333332,-61.260644444444445
168.7823333333333,-61.26048611111111
181.32795833333333,-62.05280555555555
190.96245833333333,-63.08744444444444
197.02974999999998,-65.30602777777777
199.50429166666663,-62.434666666666665
199.61624999999998,-58.13713888888889
202.7218333333333,-62.08108333333334
203.37541666666664,-62.317
205.81812499999998,-67.40141666666668
207.38562499999998,-61.528416666666665
228.7404583333333,-59.841722222222224
228.88591666666662,-59.04186111111111
231.04708333333332,-62.67711111111111
232.43616666666662,-58.58091666666667
240.95554166666662,-62.69336111111111
246.10924999999995,-51.53502777777778
253.08020833333333,-41.85452777777778
253.58208333333332,-41.81988888888889
253.74374999999995,-41.15086111111111
253.77687499999996,-44.98927777777778
258.613,-39.763083333333334
259.5960833333333,-34.4085
259.72029166666664,-38.83433333333333
259.75216666666665,-38.814249999999994
259.8745833333333,-45.63997222222222
261.34700000000004,-43.49208333333333
261.286875,-34.18683333333333
264.22341666666665,-34.04355555555556
264.30724999999995,-33.46555555555556
270.4297916666666,-32.715333333333334
270.5171666666667,-23.62838888888889
271.1819166666666,-21.1585
271.3572083333333,-23.005666666666666
271.9873333333333,-19.39913888888889
272.11862499999995,-21.25311111111111
274.7806666666666,-11.633111111111111
276.3750416666666,-14.64472222222222
280.253625,-4.4373611111111115
281.05479166666663,-3.7993888888888887
285.99591666666663,-4.317222222222222
287.878625,16.860583333333334
296.5664166666666,28.271944444444443
297.13416666666666,18.201
301.4888333333333,35.788333333333334
302.559125,36.176361111111106
302.97299999999996,36.19733333333333
303.0272083333333,38.35491666666667
303.6323333333333,36.66097222222222
304.25008333333335,37.423249999999996
304.88508333333334,38.73163888888889
305.11654166666665,43.85452777777778
305.3822083333333,36.92019444444444
307.09441666666663,38.621916666666664
310.33975,52.58752777777778
334.69,56.126083333333334
339.22479166666665,56.90580555555555
345.0421666666666,60.92733333333333
348.80162499999994,60.450500000000005
355.87745833333327,61.930027777777774
356.83491666666663,63.22061111111111
